2018-09-02 16:52:16,263 - __main__ - INFO - 2018-09-02 16:52:16.262000,正式开始爬取数据
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,025 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600235,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,111 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:002565,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,207 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000833,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,210 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600069,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,298 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600567,重试一次,try number:1
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,536 - __main__ - INFO - 处理股票603733的日期2018-04-20成功
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,720 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600103,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,762 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600793,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,775 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:000815,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600963,重试一次,try number:2
2018-09-02 16:52:17,790 - __main__ - INFO - 股票数据返回失败，状态码不正确,code:600433,重试一次,try number:2
